销售日期,单品编码,销量(千克),每日平均销售单价(元/千克),打折数量,原价数量
2023-02-12,102900011013274,4.0,8.8,0,4
2023-02-12,102900011016701,42.761,11.0,0,105
2023-02-12,102900011021842,11.0,10.8,0,11
2023-02-12,102900011023464,6.3100000000000005,9.2,0,16
2023-02-12,102900011023976,4.498,6.0,0,7
2023-02-12,102900011030059,47.0,5.5,1,46
2023-02-12,102900011030097,6.0,5.9,0,6
2023-02-12,102900011030110,30.0,4.9,0,30
2023-02-12,102900011030141,7.0,3.9,0,7
2023-02-12,102900011030905,3.0,4.9,0,3
2023-02-12,102900011030929,2.0,2.9,0,2
2023-02-12,102900011031100,17.0,3.0999999999999996,1,16
2023-02-12,102900011031216,1.0,9.9,0,1
2023-02-12,102900011031926,4.0,5.9,0,4
2023-02-12,102900011032022,18.0,2.8,2,16
2023-02-12,102900011032237,7.0,3.9,0,7
2023-02-12,102900011032244,3.0,6.9,0,3
2023-02-12,102900011032251,45.0,3.0999999999999996,1,44
2023-02-12,102900011032343,1.519,25.8,0,7
2023-02-12,102900011032350,1.735,16.0,0,9
2023-02-12,102900011032367,2.066,19.8,0,8
2023-02-12,102900011032848,4.0,3.6,1,3
2023-02-12,102900011033906,61.285,1.6,0,64
2023-02-12,102900011033944,1.813,13.0,0,7
2023-02-12,102900011034026,18.371000000000002,8.0,2,40
2023-02-12,102900011034224,22.0,3.5,0,22
2023-02-12,102900011034231,41.0,3.6,1,40
2023-02-12,102900011034330,22.0,4.7,4,18
2023-02-12,102900011034439,3.0,2.9,0,3
2023-02-12,102900011035078,7.158,16.0,0,28
2023-02-12,102900011035740,4.0,8.9,0,4
2023-02-12,106930274620090,11.0,4.5,0,11
2023-02-12,106949711300259,45.0,5.9,0,45
2023-02-13,102900005115762,1.7120000000000002,14.0,0,3
2023-02-13,102900005115786,0.703,19.8,0,2
2023-02-13,102900005115793,0.681,19.8,0,2
2023-02-13,102900005115885,4.683,19.8,0,15
2023-02-13,102900005115960,9.147,1.8,0,10
2023-02-13,102900005116257,13.081,10.0,0,30
2023-02-13,102900005116509,1.0619999999999998,12.0,0,2
2023-02-13,102900005116530,11.808,18.0,0,53
2023-02-13,102900005116714,17.051,9.2,0,38
2023-02-13,102900005116899,9.092,4.0,0,11
2023-02-13,102900005118831,22.0,2.8,2,20
2023-02-13,102900005119975,0.295,18.0,0,1
2023-02-13,102900005122654,17.799,5.6,0,30
2023-02-13,102900005125808,3.379,12.0,0,19
2023-02-13,102900011000571,2.058,10.0,0,6
2023-02-13,102900011006948,1.867,16.0,0,4
2023-02-13,102900011007044,3.0,3.9,0,3
2023-02-13,102900011010891,0.364,4.8,1,0
2023-02-13,102900011013274,4.0,8.8,0,4
2023-02-13,102900011016701,21.698,11.0,0,59
2023-02-13,102900011021842,21.0,8.65,1,20
2023-02-13,102900011030059,37.0,5.5,6,31
2023-02-13,102900011030097,17.0,4.7,5,12
2023-02-13,102900011030110,15.0,4.9,0,15
2023-02-13,102900011030134,5.0,5.9,0,5
2023-02-13,102900011030141,6.0,3.9,0,6
2023-02-13,102900011030905,2.0,4.9,0,2
2023-02-13,102900011030929,2.0,2.9,0,2
2023-02-13,102900011031100,22.0,3.0999999999999996,1,21
2023-02-13,102900011031926,4.0,5.9,0,4
2023-02-13,102900011032022,2.0,3.5,0,2
2023-02-13,102900011032237,14.0,3.9,0,14
2023-02-13,102900011032244,5.0,5.5,2,3
2023-02-13,102900011032251,30.0,3.9,0,30
2023-02-13,102900011032343,0.668,25.8,0,3
2023-02-13,102900011032350,0.595,16.0,0,3
2023-02-13,102900011032367,1.177,19.8,0,5
2023-02-13,102900011032848,2.0,4.5,0,2
2023-02-13,102900011033906,42.244,1.6,0,58
2023-02-13,102900011033944,2.339,10.4,2,8
2023-02-13,102900011034026,16.55,10.0,0,35
2023-02-13,102900011034224,16.0,3.5,0,16
2023-02-13,102900011034231,25.0,4.5,0,25
2023-02-13,102900011034330,22.0,4.7,5,17
2023-02-13,102900011034439,4.0,2.9,0,4
2023-02-13,102900011034538,1.0,2.9,0,1
2023-02-13,102900011035078,0.5389999999999999,16.0,0,2
2023-02-13,102900011035740,1.0,8.9,0,1
2023-02-13,102900011036266,1.0,4.9,0,1
2023-02-13,106930274620090,8.0,4.5,0,8
2023-02-13,106949711300259,43.0,4.7,11,32
2023-02-14,102900005115762,1.448,16.0,0,3
2023-02-14,102900005115786,2.592,19.8,0,7
2023-02-14,102900005115908,3.018,12.0,0,8
2023-02-14,102900005115960,22.953,1.8,0,35
2023-02-14,102900005116257,10.833,10.0,0,26
2023-02-14,102900005116509,3.026,12.0,0,7
2023-02-14,102900005116530,8.669,18.0,0,43
2023-02-14,102900005116714,22.609,9.2,0,53
2023-02-14,102900005116899,24.572,4.0,0,39
2023-02-14,102900005118831,11.0,2.8,1,10
2023-02-14,102900005119975,0.134,18.0,0,1
2023-02-14,102900005122654,17.187,5.6,0,30
2023-02-14,102900011006948,0.407,16.0,0,1
2023-02-14,102900011007044,3.0,3.9,0,3
2023-02-14,102900011008164,0.546,8.6,1,1
2023-02-14,102900011010891,4.989,8.0,0,11
2023-02-14,102900011013274,2.0,8.8,0,2
2023-02-14,102900011016701,21.929,11.6,0,58
2023-02-14,102900011021842,10.0,8.65,2,8
2023-02-14,102900011030059,29.0,5.5,3,26
2023-02-14,102900011030097,9.0,4.7,3,6
2023-02-14,102900011030110,16.0,4.9,0,16
2023-02-14,102900011030141,8.0,3.9,0,8
2023-02-14,102900011030929,2.0,2.9,0,2
2023-02-14,102900011031100,21.0,3.9,0,21
2023-02-14,102900011032022,12.0,3.5,0,12
2023-02-14,102900011032237,10.0,3.9,0,10
2023-02-14,102900011032244,5.0,6.9,0,5
2023-02-14,102900011032251,28.0,3.9,0,28
2023-02-14,102900011032343,1.3090000000000002,25.8,0,5
2023-02-14,102900011032367,0.434,19.8,0,2
2023-02-14,102900011032848,2.0,4.5,0,2
2023-02-14,102900011033944,4.4,13.0,0,17
2023-02-14,102900011034026,14.950999999999999,8.0,4,29
2023-02-14,102900011034224,15.0,3.5,0,15
2023-02-14,102900011034231,24.0,4.5,0,24
2023-02-14,102900011034330,15.0,4.7,4,11
2023-02-14,102900011034439,7.0,2.9,0,7
2023-02-14,102900011035740,2.0,8.9,0,2
2023-02-14,102900051000463,0.442,10.0,0,1
2023-02-14,106930274620090,6.0,3.6,1,5
2023-02-14,106949711300259,32.0,4.7,12,20
2023-02-15,102900005115762,1.2160000000000002,16.0,0,2
2023-02-15,102900005115786,2.972,19.8,0,7
2023-02-15,102900005115793,0.687,19.8,0,1
2023-02-15,102900005115908,1.179,12.0,0,3
2023-02-15,102900005115960,28.413,1.8,0,34
2023-02-15,102900005116257,5.322,11.0,0,13
2023-02-15,102900005116509,1.413,12.0,0,3
2023-02-15,102900005116530,8.105,18.0,0,39
2023-02-15,102900005116547,2.494,14.0,0,8
2023-02-15,102900005116714,20.051,9.2,0,47
2023-02-15,102900005116790,0.556,4.0,0,1
2023-02-15,102900005116899,30.582,4.0,0,40
2023-02-15,102900005118831,17.0,2.8,4,13
2023-02-15,102900005122654,22.076,5.6,0,37
2023-02-15,102900011006948,1.667,16.0,0,3
2023-02-15,102900011008164,0.645,8.0,2,0
2023-02-15,102900011010891,2.627,6.4,5,2
2023-02-15,102900011013274,1.0,8.8,0,1
2023-02-15,102900011016701,18.861,11.6,0,50
2023-02-15,102900011021842,8.0,8.65,1,7
2023-02-15,102900011030059,27.0,5.5,5,22
2023-02-15,102900011030097,14.0,4.7,3,11
2023-02-15,102900011030110,15.0,3.266666666666667,8,7
2023-02-15,102900011030141,12.0,3.9,0,12
2023-02-15,102900011030905,7.0,4.9,0,7
2023-02-15,102900011030929,3.0,2.3,2,1
2023-02-15,102900011031100,30.0,3.9,0,30
2023-02-15,102900011032022,13.0,3.5,0,13
2023-02-15,102900011032237,10.0,3.9,0,10
2023-02-15,102900011032251,28.0,3.9,0,28
2023-02-15,102900011032343,0.281,25.8,0,1
2023-02-15,102900011032350,1.041,16.0,0,6
2023-02-15,102900011032367,0.718,19.8,0,3
2023-02-15,102900011032480,0.104,35.6,0,1
2023-02-15,102900011033944,2.926,13.0,0,13
2023-02-15,102900011034026,11.304,8.0,5,18
2023-02-15,102900011034224,12.0,3.5,0,12
2023-02-15,102900011034231,20.0,4.5,0,20
2023-02-15,102900011034330,20.0,4.7,3,17
2023-02-15,102900011035078,3.746,16.0,0,16
2023-02-15,102900011035740,3.0,8.9,0,3
2023-02-15,102900011035788,2.0,6.9,0,2
2023-02-15,102900051010455,0.96,14.0,0,2
2023-02-15,106930274620090,9.0,4.5,0,9
2023-02-15,106949711300259,21.0,5.9,0,21
2023-02-16,102900005115762,1.5659999999999998,16.0,0,2
2023-02-16,102900005115786,2.001,19.8,0,5
2023-02-16,102900005115793,1.339,19.8,0,2
2023-02-16,102900005115885,1.464,18.0,0,5
2023-02-16,102900005115960,32.563,1.8,0,44
2023-02-16,102900005116257,5.905,12.0,0,14
2023-02-16,102900005116509,1.087,12.0,0,3
2023-02-16,102900005116530,8.999,18.0,0,41
2023-02-16,102900005116714,24.191,9.2,0,50
2023-02-16,102900005116790,3.561,4.0,0,6
2023-02-16,102900005116899,18.357,4.8,0,28
2023-02-16,102900005118831,12.0,3.5,0,12
2023-02-16,102900005122654,17.078,5.6,0,30
2023-02-16,102900011000571,0.361,10.0,0,1
2023-02-16,102900011007044,1.0,3.9,0,1
2023-02-16,102900011008164,2.664,8.6,5,2
2023-02-16,102900011010891,0.426,9.2,0,1
2023-02-16,102900011013274,5.0,8.8,0,5
2023-02-16,102900011016701,20.388,12.0,0,48
2023-02-16,102900011021842,14.0,8.65,4,10
2023-02-16,102900011030059,22.0,5.5,6,16
2023-02-16,102900011030097,10.0,5.9,0,10
2023-02-16,102900011030110,9.0,4.9,0,9
2023-02-16,102900011030141,7.0,3.9,0,7
2023-02-16,102900011030905,1.0,2.9,1,0
2023-02-16,102900011030929,2.0,2.3,1,1
2023-02-16,102900011031100,20.0,3.0999999999999996,1,19
2023-02-16,102900011031216,1.0,9.9,0,1
2023-02-16,102900011032022,14.0,2.8,4,10
2023-02-16,102900011032237,4.0,3.9,0,4
2023-02-16,102900011032244,2.0,6.9,0,2
2023-02-16,102900011032251,32.0,3.0999999999999996,4,28
2023-02-16,102900011032343,0.238,25.8,0,1
2023-02-16,102900011032350,0.746,16.0,0,4
2023-02-16,102900011032367,0.737,19.8,0,3
2023-02-16,102900011032848,3.0,4.5,0,3
2023-02-16,102900011033944,2.702,10.4,2,9
2023-02-16,102900011034026,9.968,8.0,4,20
2023-02-16,102900011034224,11.0,3.5,0,11
2023-02-16,102900011034231,18.0,3.6,2,16
2023-02-16,102900011034330,12.0,4.7,7,5
2023-02-16,102900011034439,6.0,2.9,0,6
2023-02-16,102900011035078,2.841,12.8,1,12
2023-02-16,102900011035740,1.0,8.9,0,1
2023-02-16,102900011035788,5.0,6.9,0,5
2023-02-16,102900051000463,0.402,10.0,0,1
2023-02-16,102900051010455,1.754,14.0,0,4
2023-02-16,106930274620090,12.0,3.6,5,7
2023-02-16,106949711300259,25.0,4.7,4,21
2023-02-17,102900005115762,0.702,16.0,0,1
2023-02-17,102900005115786,1.985,19.8,0,4
2023-02-17,102900005115793,1.076,19.8,0,3
2023-02-17,102900005115823,2.325,9.2,0,5
2023-02-17,102900005115885,2.878,18.0,0,11
2023-02-17,102900005115908,4.783,12.0,0,9
2023-02-17,102900005115960,32.391,1.8,0,37
2023-02-17,102900005116257,6.198,12.0,0,14
2023-02-17,102900005116509,1.655,12.0,0,4
2023-02-17,102900005116714,24.628,9.2,0,51
2023-02-17,102900005116790,2.525,4.0,0,4
2023-02-17,102900005116899,12.877,4.8,0,16
2023-02-17,102900005118831,16.0,2.8,2,14
2023-02-17,102900005122654,19.167,6.0,0,32
2023-02-17,102900011000571,2.31,10.0,0,6
2023-02-17,102900011007044,1.0,3.9,0,1
2023-02-17,102900011007471,0.12,21.6,0,1
2023-02-17,102900011009970,0.352,8.0,0,1
2023-02-17,102900011010891,1.594,9.2,0,3
2023-02-17,102900011013274,2.0,8.8,0,2
2023-02-17,102900011016701,17.995,13.0,0,51
2023-02-17,102900011021842,14.0,7.566666666666667,7,7
2023-02-17,102900011030059,26.0,5.5,6,20
2023-02-17,102900011030097,10.0,4.7,5,5
2023-02-17,102900011030110,17.0,3.9000000000000004,4,13
2023-02-17,102900011030905,1.0,4.9,0,1
2023-02-17,102900011030929,3.0,2.3,2,1
2023-02-17,102900011031100,33.0,3.0999999999999996,2,31
2023-02-17,102900011031216,1.0,9.9,0,1
2023-02-17,102900011031926,2.0,5.9,0,2
2023-02-17,102900011032022,11.0,2.8,4,7
2023-02-17,102900011032237,8.0,3.0999999999999996,2,6
2023-02-17,102900011032244,2.0,6.9,0,2
2023-02-17,102900011032251,49.0,3.0999999999999996,5,44
2023-02-17,102900011032343,0.734,20.6,1,2
2023-02-17,102900011032350,0.182,16.0,0,1
2023-02-17,102900011032367,0.49,11.9,2,0
2023-02-17,102900011032480,0.098,35.6,0,1
2023-02-17,102900011032848,2.0,4.5,0,2
2023-02-17,102900011033944,1.8760000000000001,10.4,1,6
2023-02-17,102900011034026,13.614,8.0,3,31
2023-02-17,102900011034224,4.0,2.8,2,2
2023-02-17,102900011034231,13.0,3.6,6,7
2023-02-17,102900011034330,21.0,4.7,4,17
2023-02-17,102900011034439,7.0,2.9,0,7
2023-02-17,102900011035078,4.918,12.8,3,18
2023-02-17,102900011035740,3.0,8.9,0,3
2023-02-17,102900011035788,34.0,5.5,2,32
2023-02-17,102900011036266,2.0,4.9,0,2
2023-02-17,102900051000463,0.43,14.0,0,1
2023-02-17,102900051010455,2.249,14.0,0,3
2023-02-17,106930274620090,7.0,3.6,5,2
2023-02-17,106949711300259,28.0,4.7,9,19
2023-02-18,102900005115762,2.462,18.0,0,4
2023-02-18,102900005115786,3.814,19.8,0,8
2023-02-18,102900005115793,5.854,19.8,0,11
2023-02-18,102900005115823,6.413,9.6,0,10
2023-02-18,102900005115885,7.513,16.0,0,25
2023-02-18,102900005115908,4.708,12.0,0,9
2023-02-18,102900005115960,56.65,1.8,0,61
2023-02-18,102900005116257,19.577,12.0,0,43
2023-02-18,102900005116509,1.497,12.0,0,3
2023-02-18,102900005116530,18.137,18.0,0,89
2023-02-18,102900005116714,36.138,9.2,0,83
2023-02-18,102900005116790,2.324,4.0,0,4
2023-02-18,102900005116899,38.479,4.8,0,53
2023-02-18,102900005118831,24.0,2.8,2,22
2023-02-18,102900005122654,41.401,6.0,0,69
2023-02-18,102900011000571,4.066,10.0,0,10
2023-02-18,102900011006948,9.589,18.0,0,22
2023-02-18,102900011007044,2.0,3.0999999999999996,1,1
2023-02-18,102900011007471,0.449,21.6,0,4
2023-02-18,102900011010891,6.266,9.2,0,14
2023-02-18,102900011013274,6.0,8.8,0,6
2023-02-18,102900011016701,26.452,14.0,0,74
2023-02-18,102900011021842,21.0,8.100000000000001,8,13
2023-02-18,102900011030059,47.0,6.9,0,47
2023-02-18,102900011030097,11.0,5.9,0,11
2023-02-18,102900011030110,15.0,4.9,0,15
2023-02-18,102900011030141,3.0,3.9,0,3
2023-02-18,102900011030905,3.0,4.9,0,3
2023-02-18,102900011030929,4.0,2.3,1,3
2023-02-18,102900011031100,53.0,3.0999999999999996,3,50
2023-02-18,102900011031926,6.0,4.7,2,4
2023-02-18,102900011032022,13.0,3.5,0,13
2023-02-18,102900011032237,22.0,3.9,0,22
2023-02-18,102900011032244,6.0,5.5,1,5
2023-02-18,102900011032251,45.0,3.0999999999999996,1,44
2023-02-18,102900011032343,1.161,25.8,0,3
2023-02-18,102900011032848,6.0,4.5,0,6
2023-02-18,102900011033944,6.18,13.0,0,23
2023-02-18,102900011034026,12.350000000000001,8.0,6,26
2023-02-18,102900011034224,15.0,2.8,1,14
2023-02-18,102900011034231,22.0,4.5,0,22
2023-02-18,102900011034330,18.0,5.9,0,18
2023-02-18,102900011034439,3.0,2.9,0,3
2023-02-18,102900011035078,5.482,16.0,0,25
2023-02-18,102900011035740,7.0,8.9,0,7
2023-02-18,102900011035788,5.0,6.9,0,5
2023-02-18,102900051010455,0.5720000000000001,10.0,0,2
2023-02-18,106930274620090,8.0,3.6,1,7
2023-02-18,106949711300259,43.0,4.7,10,33
2023-02-18,106971533455008,11.0,4.5,0,11
2023-02-19,102900005115762,1.425,18.0,0,2
2023-02-19,102900005115786,1.243,19.8,0,3
2023-02-19,102900005115793,3.146,18.0,0,7
2023-02-19,102900005115823,4.163,9.6,0,10
2023-02-19,102900005115908,5.227,12.0,0,9
2023-02-19,102900005115960,17.389,1.8,0,17
2023-02-19,102900005116257,11.549,12.0,0,27
2023-02-19,102900005116509,5.344,12.0,0,9
2023-02-19,102900005116530,12.742,18.0,0,60
2023-02-19,102900005116714,27.107,9.2,0,61
2023-02-19,102900005116790,2.854,4.0,0,4
2023-02-19,102900005116899,29.052,4.8,0,37
2023-02-19,102900005118831,26.0,2.466666666666667,2,24
2023-02-19,102900005119975,0.273,18.0,0,1
2023-02-19,102900005122654,23.409,6.0,0,36
2023-02-19,102900011007044,5.0,2.733333333333333,3,2
2023-02-19,102900011008515,0.169,16.0,0,1
2023-02-19,102900011010891,2.216,9.2,0,6
2023-02-19,102900011013274,6.0,8.8,0,6
2023-02-19,102900011016701,28.129,14.0,0,74
2023-02-19,102900011021842,17.0,8.100000000000001,2,15
2023-02-19,102900011023464,6.801,9.2,0,16
2023-02-19,102900011030059,32.0,5.5,12,20
2023-02-19,102900011030097,37.0,4.7,29,8
2023-02-19,102900011030110,17.0,4.9,0,17
2023-02-19,102900011030905,5.0,4.9,0,5
2023-02-19,102900011030929,2.0,2.9,0,2
2023-02-19,102900011031100,35.0,3.0999999999999996,2,33
2023-02-19,102900011031216,2.0,9.9,0,2
2023-02-19,102900011031926,1.0,5.9,0,1
2023-02-19,102900011032022,14.0,2.8,1,13
2023-02-19,102900011032237,18.0,3.9,0,18
2023-02-19,102900011032244,7.0,6.9,0,7
2023-02-19,102900011032251,51.0,3.0999999999999996,1,50
2023-02-19,102900011032343,0.273,15.4,1,0
2023-02-19,102900011032480,0.307,35.6,0,2
2023-02-19,102900011032848,1.0,4.5,0,1
2023-02-19,102900011033944,5.355,10.4,4,16
2023-02-19,102900011034026,18.698,7.0,28,20
2023-02-19,102900011034224,4.0,2.8,3,1
2023-02-19,102900011034231,39.0,3.6,3,36
2023-02-19,102900011034330,19.0,5.9,0,19
2023-02-19,102900011034439,5.0,2.9,0,5
2023-02-19,102900011035078,2.664,16.0,0,10
2023-02-19,102900011035740,4.0,7.1,1,3
2023-02-19,102900051000463,0.674,14.0,0,2
2023-02-19,102900051010455,1.998,10.0,0,4
2023-02-19,106949711300259,39.0,4.7,8,31
2023-02-19,106971533455008,11.0,4.5,0,11
2023-02-20,102900005115786,1.495,19.8,0,2
2023-02-20,102900005115793,0.918,18.0,0,2
2023-02-20,102900005115823,3.004,9.6,0,5
2023-02-20,102900005115908,0.761,12.0,0,2
2023-02-20,102900005115960,28.639,1.8,0,24
2023-02-20,102900005116257,5.843999999999999,12.0,0,11
2023-02-20,102900005116530,4.883,18.0,0,28
2023-02-20,102900005116714,19.146,9.2,0,41
2023-02-20,102900005116790,2.045,4.0,0,4
2023-02-20,102900005116899,14.408,4.8,0,20
2023-02-20,102900005118831,11.0,2.8,1,10
2023-02-20,102900005119975,0.228,18.0,0,1
2023-02-20,102900005122654,12.939,6.0,0,22
2023-02-20,102900011000328,9.492,9.0,24,1
2023-02-20,102900011007044,4.0,2.15,4,0
2023-02-20,102900011007495,0.164,39.6,0,1
2023-02-20,102900011008515,0.182,16.0,0,1
2023-02-20,102900011010891,0.742,9.2,0,2
2023-02-20,102900011013274,2.0,8.8,0,2
2023-02-20,102900011016701,17.135,14.0,0,48
2023-02-20,102900011021842,9.0,8.100000000000001,3,6
2023-02-20,102900011023464,5.098,9.2,0,15
2023-02-20,102900011030059,22.0,5.5,7,15
2023-02-20,102900011030097,12.0,4.7,8,4
2023-02-20,102900011030110,20.0,3.9000000000000004,7,13
2023-02-20,102900011030905,2.0,3.9000000000000004,1,1
2023-02-20,102900011030929,2.0,2.9,0,2
2023-02-20,102900011031100,12.0,3.0999999999999996,1,11
2023-02-20,102900011032022,4.0,2.8,2,2
2023-02-20,102900011032237,8.0,3.0999999999999996,2,6
2023-02-20,102900011032244,4.0,6.9,0,3
2023-02-20,102900011032480,0.079,35.6,0,1
2023-02-20,102900011032848,2.0,3.6,1,1
2023-02-20,102900011033944,4.893,10.4,7,12
2023-02-20,102900011034026,10.301000000000002,7.0,12,10
2023-02-20,102900011034224,1.0,2.1,1,0
2023-02-20,102900011034231,15.0,3.6,6,9
2023-02-20,102900011034330,21.0,4.7,12,9
2023-02-20,102900011034439,5.0,2.9,0,5
2023-02-20,102900011035740,1.0,5.3,1,0
2023-02-20,102900051000463,1.547,14.0,0,4
2023-02-20,102900051010455,0.612,10.0,0,1
2023-02-20,106949711300259,21.0,4.7,4,17
2023-02-20,106971533455008,5.0,4.5,0,5
2023-02-21,102900005115762,5.484,18.0,0,5
2023-02-21,102900005115786,0.298,19.8,0,1
2023-02-21,102900005115823,3.547,9.6,0,7
2023-02-21,102900005115908,1.814,12.0,0,4
2023-02-21,102900005115960,33.467,1.8,0,29
2023-02-21,102900005116257,10.812,12.0,0,23
2023-02-21,102900005116509,1.781,12.0,0,3
2023-02-21,102900005116530,8.569,18.0,0,43
2023-02-21,102900005116714,17.492,9.2,0,42
2023-02-21,102900005116790,1.969,4.0,0,3
2023-02-21,102900005116899,13.022,4.8,0,24
2023-02-21,102900005118831,14.0,2.8,1,13
2023-02-21,102900005119975,0.301,18.0,0,1
2023-02-21,102900005122654,11.931,6.0,0,20
2023-02-21,102900011000328,4.616,8.0,13,0
2023-02-21,102900011001219,2.111,18.0,0,5
2023-02-21,102900011007044,1.0,2.0,1,0
2023-02-21,102900011007471,0.107,10.8,1,0
2023-02-21,102900011009970,0.517,7.0,0,1
2023-02-21,102900011010891,3.122,9.2,0,6
2023-02-21,102900011013274,3.0,6.6000000000000005,2,1
2023-02-21,102900011016701,19.063,14.0,0,59
2023-02-21,102900011021842,8.0,8.100000000000001,3,5
2023-02-21,102900011023464,6.354,9.2,0,16
2023-02-21,102900011030059,21.0,5.5,6,15
2023-02-21,102900011030097,10.0,4.7,4,6
2023-02-21,102900011030110,14.0,3.9000000000000004,7,7
2023-02-21,102900011030905,5.0,3.9000000000000004,4,1
2023-02-21,102900011031100,32.0,3.0999999999999996,1,31
2023-02-21,102900011032022,6.0,2.466666666666667,3,3
2023-02-21,102900011032237,3.0,3.0999999999999996,1,2
2023-02-21,102900011032244,3.0,5.2,1,2
2023-02-21,102900011032251,23.0,3.9,0,23
2023-02-21,102900011032848,2.0,3.4,1,1
2023-02-21,102900011033944,2.046,13.0,0,9
2023-02-21,102900011034026,11.457,5.6000000000000005,2,27
2023-02-21,102900011034231,18.0,3.6,4,14
2023-02-21,102900011034330,14.0,4.7,6,8
2023-02-21,102900011034439,4.0,2.9,0,4
2023-02-21,102900011035078,2.431,16.0,0,9
2023-02-21,102900011035740,1.0,8.9,0,1
2023-02-21,102900051010455,2.882,10.0,0,5
2023-02-21,106949711300259,21.0,3.9000000000000004,4,17
2023-02-21,106971533455008,5.0,4.5,0,5
2023-02-22,102900005115762,1.136,18.0,0,2
2023-02-22,102900005115786,1.92,19.8,0,5
2023-02-22,102900005115823,1.612,9.6,0,3
2023-02-22,102900005115908,1.998,12.0,0,5
2023-02-22,102900005115960,25.739,1.8,0,23
2023-02-22,102900005116257,5.988,12.0,0,15
2023-02-22,102900005116509,4.003,12.0,0,11
2023-02-22,102900005116530,5.034,18.0,0,29
2023-02-22,102900005116714,15.597,9.2,0,33
2023-02-22,102900005116790,4.95,4.0,0,6
2023-02-22,102900005116899,19.261,4.8,0,24
2023-02-22,102900005118831,5.0,2.8,1,4
2023-02-22,102900005122654,7.484,6.0,0,14
2023-02-22,102900011000328,8.278,9.066666666666666,15,7
2023-02-22,102900011001219,1.47,19.8,0,4
2023-02-22,102900011006948,1.86,18.0,0,4
2023-02-22,102900011007044,2.0,3.9,0,2
2023-02-22,102900011007464,0.086,59.6,0,1
2023-02-22,102900011008133,0.402,39.6,0,1
2023-02-22,102900011010891,0.863,9.2,0,2
2023-02-22,102900011013274,2.0,8.8,0,2
2023-02-22,102900011016701,18.599,14.0,0,56
2023-02-22,102900011021842,11.0,8.100000000000001,3,8
2023-02-22,102900011023464,5.708,9.2,0,14
2023-02-22,102900011030059,22.0,5.5,10,12
2023-02-22,102900011030097,14.0,4.7,3,11
2023-02-22,102900011030110,16.0,3.9000000000000004,3,13
2023-02-22,102900011030905,3.0,2.9,3,0
2023-02-22,102900011031100,23.0,3.9,0,23
2023-02-22,102900011031926,5.0,5.9,0,5
2023-02-22,102900011032022,3.0,2.65,2,1
2023-02-22,102900011032237,9.0,3.0999999999999996,1,8
2023-02-22,102900011032244,2.0,5.5,1,1
2023-02-22,102900011032251,10.0,3.0999999999999996,2,8
2023-02-22,102900011032848,2.0,4.5,0,2
2023-02-22,102900011033944,2.4400000000000004,10.4,1,10
2023-02-22,102900011034026,13.942999999999998,5.6000000000000005,13,20
2023-02-22,102900011034231,24.0,3.6,10,14
2023-02-22,102900011034330,22.0,4.7,9,13
2023-02-22,102900011034439,1.0,2.9,0,1
2023-02-22,102900011035078,3.946,16.0,0,14
2023-02-22,102900011035740,5.0,7.1,4,1
2023-02-22,102900051010455,1.979,10.0,0,7
2023-02-22,106949711300259,22.0,3.9000000000000004,1,21
2023-02-22,106971533455008,9.0,3.6,2,7
2023-02-23,102900005115762,0.746,18.0,0,1
2023-02-23,102900005115786,1.763,19.8,0,5
2023-02-23,102900005115823,2.576,8.0,0,7
2023-02-23,102900005115960,28.413,1.8,0,29
2023-02-23,102900005116257,8.572,12.0,0,20
2023-02-23,102900005116509,1.053,12.0,0,3
2023-02-23,102900005116530,7.585,18.0,0,33
2023-02-23,102900005116714,16.615,9.2,0,36
2023-02-23,102900005116790,4.522,4.0,0,6
2023-02-23,102900005116899,15.586,4.8,0,20
2023-02-23,102900005118831,15.0,2.8,4,11
2023-02-23,102900005122654,22.066,6.0,0,34
2023-02-23,102900011000328,2.475,9.066666666666666,6,1
2023-02-23,102900011001219,2.223,19.8,0,5
2023-02-23,102900011006948,1.443,18.0,0,3
2023-02-23,102900011007044,6.0,3.0999999999999996,2,4
2023-02-23,102900011007464,0.117,59.6,0,1
2023-02-23,102900011007495,0.174,31.6,0,1
2023-02-23,102900011009970,13.089,4.8999999999999995,9,11
2023-02-23,102900011010891,1.931,7.35,2,2
2023-02-23,102900011013274,4.0,8.8,0,4
2023-02-23,102900011016701,18.185,14.0,0,54
2023-02-23,102900011021842,5.0,8.100000000000001,3,2
2023-02-23,102900011023464,6.488,9.2,0,18
2023-02-23,102900011030059,29.0,5.5,14,15
2023-02-23,102900011030097,5.0,4.7,1,4
2023-02-23,102900011030110,18.0,3.9000000000000004,5,13
2023-02-23,102900011030905,1.0,4.9,0,1
2023-02-23,102900011031100,25.0,3.0999999999999996,6,19
2023-02-23,102900011031216,1.0,11.8,0,1
2023-02-23,102900011031926,5.0,4.7,2,3
2023-02-23,102900011032022,8.0,4.5,0,8
2023-02-23,102900011032237,5.0,3.0999999999999996,1,4
2023-02-23,102900011032244,1.0,6.9,0,1
2023-02-23,102900011032251,31.0,3.0999999999999996,2,29
2023-02-23,102900011032480,0.051,31.6,0,1
2023-02-23,102900011032848,2.0,3.4,1,1
2023-02-23,102900011033944,3.321,10.4,4,10
2023-02-23,102900011034026,3.58,6.4,2,6
2023-02-23,102900011034231,15.0,3.6,4,11
2023-02-23,102900011034330,16.0,4.7,12,4
