support,itemsets
0.5096774193548387,"frozenset({'102900005115779', '102900005125808', '102900051010455', '102900005116899'})"
0.5087557603686635,"frozenset({'102900005115984', '102900005125808', '102900051010455', '102900005116899'})"
0.5069124423963134,"frozenset({'102900005125808', '102900051010455', '102900051004294', '102900005116899'})"
0.5133640552995392,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900051010455', '102900005116257'})"
0.5124423963133641,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900051010455', '102900005115823'})"
0.511520737327189,"frozenset({'102900005116899', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.511520737327189,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.5105990783410138,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051010455'})"
0.5096774193548387,"frozenset({'102900005116899', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.5087557603686635,"frozenset({'102900005116899', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.5096774193548387,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.5087557603686635,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.5078341013824885,"frozenset({'102900005116899', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.5078341013824885,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.5096774193548387,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051010455'})"
0.5087557603686635,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900051010455', '102900005116257'})"
0.5078341013824885,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900051010455', '102900005115823'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900011000328', '102900051010455'})"
0.5087557603686635,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051010455', '102900005116257'})"
0.5078341013824885,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051010455', '102900005115823'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.5087557603686635,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051010455'})"
0.5078341013824885,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900051010455', '102900005116257'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900051010455'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900051010455', '102900005115823'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900011000328', '102900051010455'})"
0.5078341013824885,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051010455', '102900005116257'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900051010455'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900051010455', '102900005116257'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900051010455', '102900005116257'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051010455', '102900005115823'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900051010455', '102900005115823'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900051010455', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900051010455', '102900005116257', '102900005115823'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900011000328', '102900051010455'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900011000328', '102900051010455'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900051004294', '102900051010455'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005125808', '102900051004294', '102900051010455', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900051004294', '102900051010455'})"
0.504147465437788,"frozenset({'102900005116899', '102900005125808', '102900011000328', '102900051004294', '102900051010455'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900051004294', '102900051010455'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900051004294', '102900051010455', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005125808', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051004294', '102900051010455'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005115823'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051004294', '102900051010455'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005116257'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900011000328', '102900051004294', '102900051010455'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005116257'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051004294', '102900051010455'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115779', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005116257'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900051004294', '102900051010455', '102900005116257'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051004294', '102900051010455'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900051004294', '102900051010455'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900051004294', '102900051010455', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900011000328', '102900051004294', '102900051010455'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900051004294', '102900051010455'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900051004294', '102900051010455', '102900005116257'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051004294', '102900051010455', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005125808', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900051004294', '102900051010455', '102900005116257', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005125808', '102900011000328', '102900051004294', '102900051010455'})"
0.5124423963133641,"frozenset({'102900005116714', '102900005125808', '102900005115908'})"
0.5124423963133641,"frozenset({'102900005116257', '102900005125808', '102900005115908'})"
0.5087557603686635,"frozenset({'102900005125808', '102900005115823', '102900005115908'})"
0.5050691244239631,"frozenset({'102900005115779', '102900005125808', '102900005115908'})"
0.5050691244239631,"frozenset({'102900005125808', '102900051004294', '102900005115908'})"
0.504147465437788,"frozenset({'102900005125808', '102900005115908', '102900005115984'})"
0.5013824884792627,"frozenset({'102900005125808', '102900005115908', '102900051010455'})"
0.5004608294930876,"frozenset({'102900005125808', '102900005116233', '102900005115908'})"
0.5078341013824885,"frozenset({'102900005125808', '102900011000328', '102900005115908'})"
0.5050691244239631,"frozenset({'102900005125808', '102900005115908', '102900005116899'})"
0.511520737327189,"frozenset({'102900005116257', '102900005125808', '102900005116714', '102900005115908'})"
0.5078341013824885,"frozenset({'102900005116257', '102900005125808', '102900005115823', '102900005115908'})"
0.5078341013824885,"frozenset({'102900005116714', '102900005125808', '102900005115823', '102900005115908'})"
0.5069124423963134,"frozenset({'102900005116714', '102900005125808', '102900005115908', '102900005116257', '102900005115823'})"
0.504147465437788,"frozenset({'102900005115779', '102900005125808', '102900005115823', '102900005115908'})"
0.504147465437788,"frozenset({'102900005116257', '102900005115779', '102900005125808', '102900005115908'})"
0.504147465437788,"frozenset({'102900005116714', '102900005115779', '102900005125808', '102900005115908'})"
0.5013824884792627,"frozenset({'102900005115779', '102900005125808', '102900011000328', '102900005115908'})"
0.5032258064516129,"frozenset({'102900005115779', '102900005125808', '102900005115908', '102900005116257', '102900005115823'})"
0.5032258064516129,"frozenset({'102900005116714', '102900005115779', '102900005125808', '102900005115908', '102900005116257'})"
0.5032258064516129,"frozenset({'102900005116714', '102900005115779', '102900005125808', '102900005115908', '102900005115823'})"
0.5023041474654378,"frozenset({'102900005116714', '102900005115779', '102900005125808', '102900005115908', '102900005116257', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005115779', '102900005125808', '102900011000328', '102900005115908'})"
0.5004608294930876,"frozenset({'102900005115779', '102900005125808', '102900011000328', '102900005115908', '102900005116257'})"
0.5004608294930876,"frozenset({'102900005115779', '102900005125808', '102900011000328', '102900005115908', '102900005115823'})"
0.504147465437788,"frozenset({'102900005116257', '102900005125808', '102900051004294', '102900005115908'})"
0.504147465437788,"frozenset({'102900005116714', '102900005125808', '102900051004294', '102900005115908'})"
0.5013824884792627,"frozenset({'102900005125808', '102900005115823', '102900051004294', '102900005115908'})"
0.5013824884792627,"frozenset({'102900005125808', '102900011000328', '102900051004294', '102900005115908'})"
0.5032258064516129,"frozenset({'102900005116714', '102900005125808', '102900051004294', '102900005115908', '102900005116257'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005125808', '102900051004294', '102900005115908', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005125808', '102900051004294', '102900005115908', '102900005116257', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900051004294', '102900005115908'})"
0.5004608294930876,"frozenset({'102900005125808', '102900011000328', '102900051004294', '102900005115908', '102900005116257'})"
0.5032258064516129,"frozenset({'102900005125808', '102900005115823', '102900005115908', '102900005115984'})"
0.5032258064516129,"frozenset({'102900005116257', '102900005125808', '102900005115908', '102900005115984'})"
0.5032258064516129,"frozenset({'102900005116714', '102900005125808', '102900005115908', '102900005115984'})"
0.5023041474654378,"frozenset({'102900005115779', '102900005125808', '102900005115908', '102900005115984'})"
0.5004608294930876,"frozenset({'102900005125808', '102900011000328', '102900005115908', '102900005115984'})"
0.5023041474654378,"frozenset({'102900005115984', '102900005125808', '102900005115908', '102900005116257', '102900005115823'})"
0.5023041474654378,"frozenset({'102900005115984', '102900005116714', '102900005125808', '102900005115908', '102900005116257'})"
0.5023041474654378,"frozenset({'102900005115984', '102900005116714', '102900005125808', '102900005115908', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005116714', '102900005125808', '102900005115908', '102900005116257', '102900005115823'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900005115908'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005115779', '102900005125808', '102900005115908', '102900005116257'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005115779', '102900005125808', '102900005115908', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900005115908', '102900005116257'})"
0.5004608294930876,"frozenset({'102900005115984', '102900005115779', '102900005125808', '102900005115908', '102900005116257', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005125808', '102900005115908', '102900005115823'})"
0.5004608294930876,"frozenset({'102900005125808', '102900005115823', '102900005115908', '102900051010455'})"
0.5004608294930876,"frozenset({'102900005116257', '102900005125808', '102900005115908', '102900051010455'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005125808', '102900005115908', '102900051010455'})"
0.5069124423963134,"frozenset({'102900005116257', '102900005125808', '102900011000328', '102900005115908'})"
0.5069124423963134,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005115908'})"
0.504147465437788,"frozenset({'102900005125808', '102900005115823', '102900011000328', '102900005115908'})"
0.5059907834101383,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005115908', '102900005116257'})"
0.5032258064516129,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005115908', '102900005115823'})"
0.5032258064516129,"frozenset({'102900005125808', '102900011000328', '102900005115908', '102900005116257', '102900005115823'})"
0.5023041474654378,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005115908', '102900005116257', '102900005115823'})"
0.5050691244239631,"frozenset({'102900005116714', '102900005125808', '102900005115908', '102900005116899'})"
0.504147465437788,"frozenset({'102900005116257', '102900005125808', '102900005115908', '102900005116899'})"
0.5004608294930876,"frozenset({'102900005125808', '102900011000328', '102900005115908', '102900005116899'})"
0.5004608294930876,"frozenset({'102900005125808', '102900005115823', '102900005115908', '102900005116899'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900005115908', '102900005116257'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900011000328', '102900005115908'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900005125808', '102900005115908', '102900005115823'})"
0.5069124423963134,"frozenset({'102900005116714', '102900005125808', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005116257', '102900005125808', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005125808', '102900005116530', '102900051004294'})"
0.5013824884792627,"frozenset({'102900005125808', '102900005116530', '102900011000328'})"
0.5059907834101383,"frozenset({'102900005116714', '102900005125808', '102900005116530', '102900005116257'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005125808', '102900005116530', '102900051004294'})"
0.5004608294930876,"frozenset({'102900005116257', '102900005125808', '102900005116530', '102900051004294'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005125808', '102900051004294', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005125808', '102900005116530', '102900011000328'})"
0.5004608294930876,"frozenset({'102900005116257', '102900005125808', '102900005116530', '102900011000328'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005125808', '102900005116509'})"
0.5013824884792627,"frozenset({'102900005116257', '102900005125808', '102900005116509'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005125808', '102900005116509', '102900005116257'})"
0.5317972350230414,"frozenset({'102900005116714', '102900005125808', '102900011000328'})"
0.5317972350230414,"frozenset({'102900005116257', '102900005125808', '102900011000328'})"
0.5308755760368664,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005116257'})"
0.5308755760368664,"frozenset({'102900005116714', '102900005125808', '102900005116899'})"
0.5299539170506913,"frozenset({'102900005116257', '102900005125808', '102900005116899'})"
0.5253456221198156,"frozenset({'102900005125808', '102900011000328', '102900005116899'})"
0.5299539170506913,"frozenset({'102900005116714', '102900005125808', '102900005116257', '102900005116899'})"
0.5253456221198156,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005116899'})"
0.5244239631336406,"frozenset({'102900005116257', '102900005125808', '102900011000328', '102900005116899'})"
0.5244239631336406,"frozenset({'102900005116714', '102900005125808', '102900011000328', '102900005116899', '102900005116257'})"
0.5225806451612903,"frozenset({'102900005116714', '102900005119975'})"
0.504147465437788,"frozenset({'102900005119975', '102900005116899'})"
0.504147465437788,"frozenset({'102900005116714', '102900005119975', '102900005116899'})"
0.7889400921658987,"frozenset({'102900005116257', '102900011000328'})"
0.7870967741935484,"frozenset({'102900005116714', '102900011000328'})"
0.7640552995391705,"frozenset({'102900005115823', '102900011000328'})"
0.7023041474654378,"frozenset({'102900011000328', '102900051010455'})"
0.7806451612903226,"frozenset({'102900011000328', '102900005116899'})"
0.7852534562211981,"frozenset({'102900005116714', '102900011000328', '102900005116257'})"
0.7631336405529954,"frozenset({'102900005116257', '102900005115823', '102900011000328'})"
0.7603686635944701,"frozenset({'102900005116714', '102900005115823', '102900011000328'})"
0.7548387096774194,"frozenset({'102900005115823', '102900011000328', '102900005116899'})"
0.759447004608295,"frozenset({'102900005116714', '102900005115823', '102900011000328', '102900005116257'})"
0.7539170506912443,"frozenset({'102900005116257', '102900005115823', '102900011000328', '102900005116899'})"
0.752073732718894,"frozenset({'102900005116714', '102900005115823', '102900011000328', '102900005116899'})"
0.7511520737327189,"frozenset({'102900005116714', '102900011000328', '102900005116899', '102900005116257', '102900005115823'})"
0.7004608294930875,"frozenset({'102900005116257', '102900011000328', '102900051010455'})"
0.6986175115207374,"frozenset({'102900005116714', '102900011000328', '102900051010455'})"
0.6930875576036867,"frozenset({'102900005115823', '102900011000328', '102900051010455'})"
0.6930875576036867,"frozenset({'102900051010455', '102900011000328', '102900005116899'})"
0.6967741935483871,"frozenset({'102900005116714', '102900005116257', '102900011000328', '102900051010455'})"
0.6921658986175115,"frozenset({'102900005116257', '102900005115823', '102900011000328', '102900051010455'})"
0.6894009216589861,"frozenset({'102900005116714', '102900005115823', '102900011000328', '102900051010455'})"
0.6838709677419355,"frozenset({'102900051010455', '102900011000328', '102900005115823', '102900005116899'})"
0.688479262672811,"frozenset({'102900005116714', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.6829493087557603,"frozenset({'102900005116899', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.6811059907834102,"frozenset({'102900005116899', '102900005116714', '102900011000328', '102900051010455', '102900005115823'})"
0.680184331797235,"frozenset({'102900005116899', '102900005116714', '102900011000328', '102900051010455', '102900005116257', '102900005115823'})"
0.6912442396313364,"frozenset({'102900005116257', '102900051010455', '102900011000328', '102900005116899'})"
0.6903225806451613,"frozenset({'102900005116714', '102900051010455', '102900011000328', '102900005116899'})"
0.688479262672811,"frozenset({'102900005116899', '102900005116714', '102900011000328', '102900051010455', '102900005116257'})"
0.7788018433179723,"frozenset({'102900005116257', '102900011000328', '102900005116899'})"
0.7778801843317973,"frozenset({'102900005116714', '102900011000328', '102900005116899'})"
0.776036866359447,"frozenset({'102900005116714', '102900005116257', '102900011000328', '102900005116899'})"
0.9668202764976959,"frozenset({'102900005116714', '102900005116899'})"
0.6368663594470046,"frozenset({'102900005116714', '102900011013274'})"
0.632258064516129,"frozenset({'102900011013274', '102900005116899'})"
0.6285714285714286,"frozenset({'102900005116257', '102900011013274'})"
0.5483870967741935,"frozenset({'102900005115823', '102900011013274'})"
0.5225806451612903,"frozenset({'102900011013274', '102900051010455'})"
0.5207373271889401,"frozenset({'102900005116509', '102900011013274'})"
0.6267281105990783,"frozenset({'102900005116714', '102900011013274', '102900005116899'})"
0.6221198156682027,"frozenset({'102900005116257', '102900011013274', '102900005116899'})"
0.6221198156682027,"frozenset({'102900005116714', '102900005116257', '102900011013274'})"
0.616589861751152,"frozenset({'102900005116714', '102900005116257', '102900011013274', '102900005116899'})"
0.5474654377880185,"frozenset({'102900005116257', '102900005115823', '102900011013274'})"
0.5465437788018433,"frozenset({'102900011013274', '102900005115823', '102900005116899'})"
0.5419354838709678,"frozenset({'102900005116714', '102900005115823', '102900011013274'})"
0.5456221198156682,"frozenset({'102900005116257', '102900011013274', '102900005115823', '102900005116899'})"
0.5410138248847927,"frozenset({'102900005116714', '102900011013274', '102900005115823', '102900005116899'})"
0.5410138248847927,"frozenset({'102900005116714', '102900005116257', '102900005115823', '102900011013274'})"
0.5400921658986175,"frozenset({'102900005116714', '102900005116899', '102900005116257', '102900005115823', '102900011013274'})"
0.5161290322580645,"frozenset({'102900011013274', '102900051010455', '102900005116899'})"
0.5161290322580645,"frozenset({'102900005116714', '102900011013274', '102900051010455'})"
0.5078341013824885,"frozenset({'102900005116257', '102900011013274', '102900051010455'})"
0.5105990783410138,"frozenset({'102900005116714', '102900011013274', '102900051010455', '102900005116899'})"
0.5059907834101383,"frozenset({'102900005116257', '102900011013274', '102900051010455', '102900005116899'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005116257', '102900011013274', '102900051010455'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900051010455', '102900005116257', '102900011013274'})"
0.5198156682027649,"frozenset({'102900005116257', '102900005116509', '102900011013274'})"
0.5188940092165899,"frozenset({'102900005116509', '102900011013274', '102900005116899'})"
0.5152073732718894,"frozenset({'102900005116714', '102900005116509', '102900011013274'})"
0.5179723502304148,"frozenset({'102900005116257', '102900005116509', '102900011013274', '102900005116899'})"
0.5142857142857142,"frozenset({'102900005116714', '102900005116509', '102900005116257', '102900011013274'})"
0.5133640552995392,"frozenset({'102900005116714', '102900005116509', '102900011013274', '102900005116899'})"
0.5124423963133641,"frozenset({'102900005116714', '102900005116509', '102900005116899', '102900005116257', '102900011013274'})"
0.6976958525345622,"frozenset({'102900011008164', '102900005116899'})"
0.6976958525345622,"frozenset({'102900005116714', '102900011008164'})"
0.6949308755760368,"frozenset({'102900005116257', '102900011008164'})"
0.6589861751152074,"frozenset({'102900005115823', '102900011008164'})"
0.6451612903225806,"frozenset({'102900011000328', '102900011008164'})"
0.6138248847926268,"frozenset({'102900005115779', '102900011008164'})"
0.6018433179723502,"frozenset({'102900011008164', '102900051010455'})"
0.5972350230414747,"frozenset({'102900005116509', '102900011008164'})"
0.5953917050691244,"frozenset({'102900011008164', '102900005115984'})"
0.5364055299539171,"frozenset({'102900005116530', '102900011008164'})"
0.5824884792626728,"frozenset({'102900011008164', '102900011016701'})"
0.6940092165898617,"frozenset({'102900005116714', '102900011008164', '102900005116899'})"
0.6912442396313364,"frozenset({'102900005116257', '102900011008164', '102900005116899'})"
0.6903225806451613,"frozenset({'102900005116714', '102900011008164', '102900005116257'})"
0.687557603686636,"frozenset({'102900005116714', '102900005116257', '102900011008164', '102900005116899'})"
0.6571428571428571,"frozenset({'102900005116257', '102900005115823', '102900011008164'})"
0.656221198156682,"frozenset({'102900005115823', '102900011008164', '102900005116899'})"
0.6543778801843319,"frozenset({'102900005116714', '102900005115823', '102900011008164'})"
0.6543778801843319,"frozenset({'102900005116257', '102900005115823', '102900011008164', '102900005116899'})"
0.6525345622119816,"frozenset({'102900005116714', '102900005115823', '102900011008164', '102900005116899'})"
