,销量(千克),销量(千克),销量(千克),销量(千克),销量(千克),销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克)
2022-01-19,50.388999999999996,129.677,16.223,4.206,55.99,72.068,25.194499999999998,6.4838499999999994,16.223,1.0515,3.9992857142857146,9.0085
2022-01-20,55.56,134.88,32.318,22.912,68.17,78.146,27.78,7.098947368421053,32.318,5.728,5.243846153846154,7.8146
2022-01-21,58.294,146.062,32.031,23.798000000000002,81.348,77.10300000000001,29.147,7.303100000000001,32.031,7.932666666666667,5.8105714285714285,7.710300000000001
2022-01-22,64.682,210.297,64.541,22.592000000000002,103.68,97.639,32.341,10.014142857142858,64.541,5.648000000000001,9.425454545454546,12.204875
2022-01-23,68.285,186.693,74.249,25.009,124.431,89.483,34.1425,8.486045454545454,37.1245,8.336333333333334,11.31190909090909,14.913833333333335
2022-01-24,38.076,187.463,22.147,25.579,117.056,68.443,19.038,7.49852,22.147,8.526333333333334,9.754666666666667,9.777571428571429
2022-01-25,70.849,153.198,48.877,26.834,85.379,83.043,35.4245,6.660782608695652,48.877,6.7085,7.114916666666667,11.863285714285714
2022-01-26,64.858,172.651,32.217,31.875,93.362,87.094,32.429,7.193791666666667,32.217,7.96875,8.487454545454545,10.88675
2022-01-27,95.025,170.614,58.027,21.963,157.221,66.621,31.675,7.755181818181819,58.027,5.49075,12.093923076923078,8.327625
2022-01-28,197.934,188.131,85.253,54.803000000000004,222.648,144.04,65.978,8.179608695652174,85.253,13.700750000000001,17.12676923076923,16.004444444444445
2022-01-29,200.905,208.256,90.907,86.261,356.647,195.987,66.96833333333333,13.883733333333334,90.907,21.56525,25.474785714285712,27.998142857142856
2022-01-30,234.678,229.022,102.12799999999999,88.02799999999999,403.185,153.261,78.226,15.268133333333333,51.06399999999999,22.006999999999998,31.01423076923077,19.157625
2022-02-01,38.25,63.003,13.968,18.86,52.92,46.534,12.75,5.25025,13.968,4.715,5.88,5.81675
2022-02-02,37.868,88.41199999999999,38.729,29.266000000000002,89.27,104.52199999999999,18.934,6.800923076923076,38.729,9.755333333333335,9.918888888888889,14.931714285714284
2022-02-03,7.01,116.536,26.229,51.214999999999996,125.952,46.152,3.505,9.711333333333334,26.229,17.071666666666665,13.994666666666667,6.593142857142857
2022-02-04,55.923,216.497,48.036,49.812,168.229,62.232,27.9615,10.824850000000001,48.036,12.453,15.293545454545455,8.890285714285714
2022-02-05,2.203,208.189,45.665,43.637,79.349,94.217,0.7343333333333333,9.463136363636364,45.665,21.8185,6.103769230769231,9.4217
2022-02-06,66.88,219.98499999999999,52.784,38.299,127.903,90.519,33.44,11.578157894736842,52.784,12.766333333333334,15.987875,10.057666666666668
2022-02-07,41.735,160.054,43.144,25.718,105.783,89.43,20.8675,9.414941176470588,43.144,8.572666666666667,8.81525,8.943000000000001
2022-02-08,29.778,162.297,44.616,28.360999999999997,83.106,48.124,14.889,8.541947368421052,22.308,9.453666666666665,6.392769230769231,4.8124
2022-02-09,30.194,138.288,25.255,17.827,81.859,54.397999999999996,15.097,6.9144000000000005,25.255,5.942333333333334,6.296846153846153,4.945272727272727
2022-02-10,29.540000000000003,116.133,23.057,18.122,95.39,45.478,14.770000000000001,6.451833333333333,23.057,6.040666666666667,7.949166666666667,5.053111111111111
2022-02-11,38.286,132.508,24.982,16.355999999999998,80.496,44.35,19.143,6.974105263157895,24.982,5.451999999999999,6.707999999999999,5.54375
2022-02-12,58.417,154.46699999999998,35.481,19.233,63.244,44.628,19.472333333333335,7.723349999999999,35.481,9.6165,5.270333333333333,5.5785
2022-02-13,38.757,165.85,37.882,18.593,53.381,62.028,9.68925,8.728947368421052,37.882,9.2965,4.448416666666667,8.861142857142857
2022-02-14,24.829,150.014,35.754,22.165,56.165,43.618,12.4145,8.824352941176471,35.754,11.0825,4.320384615384615,5.45225
2022-02-15,50.086999999999996,154.453,30.547,13.33,65.561,54.996,16.695666666666664,8.580722222222223,30.547,4.443333333333333,6.556100000000001,6.8745
2022-02-16,25.240000000000002,99.015,21.875,8.002,50.306000000000004,19.235,8.413333333333334,7.616538461538462,21.875,8.002,5.589555555555556,2.404375
2022-02-17,38.54,112.077,20.645,16.258000000000003,66.319,28.335,12.846666666666666,8.0055,20.645,8.129000000000001,5.526583333333334,4.7225
2022-02-18,34.695,98.783,24.401,13.181000000000001,77.479,44.249,17.3475,5.810764705882353,24.401,6.5905000000000005,5.5342142857142855,7.374833333333334
2022-02-19,38.763,120.64,49.665,19.604,84.40899999999999,49.453,19.3815,6.702222222222222,49.665,6.534666666666666,5.2755624999999995,9.890600000000001
2022-02-20,35.58,105.91799999999999,36.386,19.499,80.204,29.076,35.58,7.0611999999999995,18.193,9.7495,6.683666666666666,5.8152
2022-02-21,26.034,85.387,28.045,12.818999999999999,54.127,11.197,26.034,5.692466666666666,28.045,4.273,4.510583333333334,2.79925
2022-02-22,25.201,78.356,21.47,14.992999999999999,83.428,14.498999999999999,25.201,5.223733333333333,21.47,7.496499999999999,5.561866666666666,4.832999999999999
2022-02-23,17.076,65.21,28.796,10.987,46.044,16.979,17.076,3.4321052631578945,28.796,2.74675,3.5418461538461536,3.3958
2022-02-24,19.778,75.146,34.624,11.295,60.707,27.097,19.778,5.009733333333333,34.624,3.765,4.669769230769231,5.4194
2022-02-25,43.644,96.432,25.668,15.162,66.539,33.498,21.822,6.027,25.668,5.054,5.118384615384615,6.699599999999999
2022-02-26,40.831,118.507,29.244,22.413,96.277,44.56,40.831,6.971,29.244,5.60325,6.0173125,7.426666666666667
2022-02-27,33.609,94.607,34.072,17.194,90.842,30.748,33.609,6.307133333333334,34.072,5.731333333333333,6.987846153846154,6.1496
2022-02-28,29.583,77.285,22.582,14.358,66.122,11.887,29.583,4.293611111111111,22.582,4.7860000000000005,4.723,2.97175
2022-03-01,5.051,75.286,22.944,13.075,60.582,18.112000000000002,5.051,4.428588235294118,22.944,4.358333333333333,4.327285714285714,3.6224000000000003
2022-03-02,23.171,70.109,18.905,8.61,69.755,17.916,23.171,4.1240588235294116,18.905,2.1525,4.3596875,4.479
2022-03-03,27.705,62.041,21.88,14.024999999999999,54.074999999999996,15.525,27.705,3.4467222222222222,21.88,7.012499999999999,3.8625,2.5875
2022-03-04,21.276,78.622,20.119,9.297,72.59,28.908,21.276,4.624823529411764,20.119,3.099,4.2700000000000005,5.7816
2022-03-05,44.23,125.495,29.269,14.836,103.358,33.725,44.23,6.605,29.269,3.709,5.439894736842105,4.817857142857143
2022-03-06,47.119,141.174,31.384,19.160999999999998,81.904,39.323,47.119,7.843,15.692,6.387,4.817882352941176,7.8646
2022-03-07,24.482,76.68599999999999,0.632,11.448,52.889,12.626,24.482,4.510941176470588,0.632,3.8160000000000003,2.938277777777778,3.1565
2022-03-08,6.754,82.174,14.951,9.594000000000001,71.127,14.096,6.754,4.833764705882353,14.951,3.1980000000000004,3.9515,2.8192
2022-03-09,17.2,66.059,15.084,8.401,62.036,21.91,17.2,4.7185,15.084,2.800333333333333,3.4464444444444444,3.13
2022-03-10,16.626,73.508,16.971,10.189,57.407,14.375,16.626,4.59425,16.971,3.396333333333333,3.3768823529411764,3.59375
2022-03-11,29.63,88.822,19.221,15.262,53.281,11.525,29.63,4.4411000000000005,9.6105,5.0873333333333335,3.5520666666666667,3.841666666666667
2022-03-12,37.329,129.766,27.529,24.795,95.029,23.441000000000003,37.329,8.110375,13.7645,8.265,5.9393125,5.860250000000001
2022-03-13,28.204,101.51,30.393,19.47,77.903,25.826999999999998,28.204,5.342631578947369,30.393,6.489999999999999,4.8689375,3.6895714285714285
2022-03-14,15.345,98.279,9.127,12.678,96.701,13.799,15.345,4.467227272727272,9.127,6.339,5.688294117647058,3.44975
2022-03-15,15.026,102.32900000000001,7.721,12.815999999999999,80.283,17.419999999999998,7.513,4.09316,7.721,4.271999999999999,4.460166666666667,2.4885714285714284
2022-03-16,16.886,105.619,11.877,12.564,72.957,17.088,16.886,4.062269230769231,5.9385,4.188,3.8398421052631577,2.136
2022-03-17,30.851,108.39399999999999,12.813,15.834,84.519,22.721,15.4255,4.33576,12.813,3.9585,5.2824375,3.7868333333333335
2022-03-18,28.674,112.098,14.473,16.346,94.461,29.951999999999998,14.337,4.48392,14.473,5.448666666666667,6.2974,2.9951999999999996
2022-03-19,45.815,201.276,24.298,26.011,130.315,49.829,45.815,8.05104,24.298,6.50275,7.665588235294117,7.118428571428572
2022-03-20,43.592,173.788,16.749,21.443,105.56599999999999,43.0,21.796,6.95152,16.749,7.147666666666667,7.037733333333333,7.166666666666667
2022-03-21,25.391,192.734,13.613,25.338,72.925,28.073999999999998,25.391,7.70936,13.613,8.446,5.208928571428571,3.5092499999999998
2022-03-22,27.306,133.244,16.239,21.947000000000003,87.671,31.656,27.306,5.793217391304347,16.239,7.315666666666668,7.3059166666666675,3.517333333333333
2022-03-23,15.255,89.497,7.625,17.569,82.278,28.279,7.6275,4.710368421052632,7.625,8.7845,5.485200000000001,4.039857142857143
2022-03-24,16.899,106.202,7.711,16.035999999999998,48.68,18.106,16.899,4.425083333333333,7.711,4.0089999999999995,3.4771428571428573,3.017666666666667
2022-03-25,43.221,132.493,14.528,17.128,74.387,43.385999999999996,14.406999999999998,5.29972,7.264,5.709333333333333,5.313357142857143,5.4232499999999995
2022-03-26,43.227,152.529,16.707,23.286,94.554,43.183,14.408999999999999,6.3553749999999996,16.707,11.643,7.8795,7.197166666666667
2022-03-27,41.214,140.651,11.68,26.977,89.283,24.078,20.607,5.626040000000001,11.68,8.992333333333333,5.5801875,3.00975
2022-03-28,19.777,85.85,2.089,15.998,64.16,21.238,6.592333333333333,4.088095238095238,2.089,5.332666666666666,4.277333333333333,3.5396666666666667
2022-03-29,18.541,75.286,0.0,13.184000000000001,65.004,26.983,6.1803333333333335,3.273304347826087,0.0,4.394666666666667,4.643142857142857,3.372875
2022-03-30,27.389,86.195,30.3,17.223,69.721,22.45,9.129666666666667,3.7476086956521737,30.3,5.741,4.648066666666667,3.207142857142857
2022-03-31,30.993000000000002,92.587,25.097,10.145,54.92,26.203,10.331000000000001,3.429148148148148,25.097,3.3816666666666664,4.224615384615385,4.367166666666667
2022-04-01,25.437,130.262,26.303,16.697000000000003,80.48,19.915,12.7185,5.663565217391304,26.303,8.348500000000001,5.748571428571429,2.8449999999999998
2022-04-02,34.452,133.168,26.163,18.016000000000002,71.349,30.03,11.484,4.932148148148149,26.163,6.005333333333334,4.756600000000001,5.005
2022-04-03,42.998000000000005,111.538,16.438000000000002,23.887,96.131,46.766,21.499000000000002,4.289923076923077,16.438000000000002,7.9623333333333335,6.408733333333333,9.3532
2022-04-04,31.759,148.726,22.224,23.387,107.732,40.745,31.759,6.466347826086957,22.224,7.7956666666666665,7.695142857142857,8.149
2022-04-05,21.71,146.419,21.248,15.356,38.664,31.476,21.71,6.100791666666667,21.248,5.118666666666667,2.5776,5.2459999999999996
2022-04-06,5.855,109.945,17.497,11.695,38.127,20.491999999999997,2.9275,3.9266071428571427,8.7485,3.8983333333333334,2.723357142857143,3.415333333333333
2022-04-07,6.533,85.20100000000001,10.494,14.479,28.799,14.881,6.533,3.550041666666667,10.494,4.826333333333333,2.0570714285714287,2.125857142857143
2022-04-08,6.3660000000000005,87.65,10.629,12.371,36.973,18.886,3.1830000000000003,3.6520833333333336,10.629,4.123666666666667,2.3108125,2.698
2022-04-09,11.218,141.102,15.591,27.258,133.106,35.619,5.609,5.039357142857143,15.591,9.086,8.873733333333332,4.452375
2022-04-10,18.378999999999998,185.591,7.757000000000001,24.485,113.881,30.945999999999998,9.189499999999999,7.138115384615385,7.757000000000001,8.161666666666667,8.134357142857143,5.157666666666667
2022-04-11,1.03,93.428,6.383,10.687000000000001,69.30499999999999,11.870000000000001,1.03,3.8928333333333334,6.383,3.5623333333333336,5.775416666666666,2.374
2022-04-12,7.538,106.268,6.375,20.041,76.22,16.859,7.538,4.08723076923077,6.375,6.6803333333333335,5.444285714285714,2.408428571428572
2022-04-13,4.61,100.363,9.797,20.903,76.95,31.963,4.61,4.01452,9.797,6.967666666666666,5.13,5.327166666666667
2022-04-14,6.495,128.586,6.047,21.356,59.010999999999996,21.589,3.2475,5.35775,6.047,7.118666666666667,6.556777777777778,4.3178
2022-04-15,14.180000000000001,131.828,10.73,17.358,69.72,39.135999999999996,7.090000000000001,5.7316521739130435,10.73,5.7860000000000005,5.81,5.590857142857142
2022-04-16,15.042,124.808,12.666,32.118,84.376,28.104,7.521,4.99232,12.666,10.706000000000001,5.625066666666667,3.513
2022-04-17,9.701,107.54899999999999,20.254,32.008,85.746,40.244,9.701,5.37745,20.254,10.669333333333334,5.716399999999999,3.6585454545454543
2022-04-18,3.024,112.679,12.087,23.28,62.95,28.667,3.024,4.694958333333333,12.087,11.64,4.842307692307693,2.8667000000000002
2022-04-19,5.106,101.391,7.869,16.985,53.306,23.736,1.702,3.496241379310345,7.869,4.24625,3.553733333333333,2.3736
2022-04-20,2.7720000000000002,105.275,11.413,18.031,51.324000000000005,33.394,1.3860000000000001,4.386458333333334,11.413,6.010333333333333,3.6660000000000004,3.710444444444444
2022-04-21,3.552,112.794,8.548000000000002,11.668000000000001,59.830999999999996,27.479,1.776,3.889448275862069,4.274000000000001,3.8893333333333335,4.273642857142857,3.0532222222222223
2022-04-22,7.417,114.043,18.726,20.471,69.833,26.309,3.7085,3.6788064516129033,18.726,6.823666666666667,4.3645625,2.9232222222222224
2022-04-23,9.767,118.653,19.648,25.194,86.55,27.473,3.2556666666666665,4.943875,6.549333333333333,6.2985,6.657692307692307,3.434125
2022-04-24,4.52,99.189,15.603,13.679,63.739000000000004,32.921,4.52,4.312565217391304,15.603,4.559666666666667,4.249266666666667,3.657888888888889
2022-04-25,4.202,116.365,16.833,20.592,95.828,28.121000000000002,2.101,4.309814814814815,16.833,5.148,7.985666666666667,3.5151250000000003
2022-04-26,4.904999999999999,91.764,9.969,14.113,61.327999999999996,13.139,2.4524999999999997,3.9897391304347822,4.9845,4.7043333333333335,5.5752727272727265,1.877
2022-04-27,2.398,88.807,9.138,24.953,64.366,27.102,1.199,3.8611739130434786,9.138,6.23825,4.597571428571428,3.0113333333333334
2022-04-28,2.1390000000000002,111.59400000000001,11.202,21.918,80.389,16.357,1.0695000000000001,4.64975,11.202,10.959,5.742071428571428,2.044625
2022-04-29,7.15,106.05199999999999,21.479,29.707,96.804,24.064,3.575,4.24208,10.7395,9.902333333333333,6.4536,3.008
2022-04-30,9.22,142.03900000000002,28.319,35.229,81.21,34.150999999999996,9.22,10.145642857142859,28.319,11.743,6.767499999999999,6.8302
2022-05-01,10.863,147.275,23.295,36.606,65.84100000000001,33.083,3.621,7.751315789473685,23.295,9.1515,21.947000000000003,8.27075
2022-05-02,8.503,115.468,13.733999999999998,47.126999999999995,57.464,42.191,4.2515,6.792235294117647,13.733999999999998,15.708999999999998,11.492799999999999,10.54775
2022-05-03,2.8680000000000003,88.19300000000001,27.601,42.378,67.711,18.375,2.8680000000000003,6.299500000000001,27.601,10.5945,8.463875,6.125
2022-05-04,6.398,105.769,26.182,44.495000000000005,51.194,27.070999999999998,3.199,7.051266666666667,26.182,11.123750000000001,8.532333333333334,6.7677499999999995
2022-05-05,1.193,90.652,18.790000000000003,26.05,32.252,16.992,0.39766666666666667,6.043466666666666,18.790000000000003,6.5125,5.375333333333334,4.248
2022-05-06,3.42,95.68299999999999,20.488,32.15,56.612,19.454,1.14,6.378866666666666,20.488,10.716666666666667,9.435333333333334,4.8635
2022-05-07,4.66,113.896,23.375,34.564,86.212,34.837,1.5533333333333335,7.593066666666667,23.375,5.760666666666666,17.2424,6.9674000000000005
2022-05-08,4.476,116.519,42.607,33.433,86.554,35.067,1.492,7.767933333333334,42.607,6.6866,17.3108,8.76675
2022-05-09,3.538,91.68,29.087,34.866,55.772999999999996,34.581,1.1793333333333333,6.112,29.087,6.9732,11.154599999999999,5.7635000000000005
2022-05-10,5.181,95.42,22.638,13.224,59.294000000000004,9.417,1.29525,6.815714285714286,22.638,3.306,11.8588,3.139
2022-05-11,2.043,86.213,19.261,15.419,42.635,20.869999999999997,0.681,7.837545454545454,19.261,3.85475,10.65875,6.956666666666666
2022-05-12,5.134,79.619,24.59,22.173,37.193000000000005,21.925,1.2835,7.238090909090909,24.59,5.54325,7.438600000000001,5.48125
2022-05-13,2.792,102.98,21.993,45.528,58.386,26.1,0.9306666666666666,7.921538461538462,21.993,9.105599999999999,11.677200000000001,4.3500000000000005
2022-05-14,11.341000000000001,159.404,48.521,51.014,79.242,26.77,2.8352500000000003,11.386,48.521,10.2028,15.848400000000002,5.354
2022-05-15,6.072000000000001,157.108,43.781,43.626999999999995,63.751000000000005,34.51,2.0240000000000005,10.473866666666668,43.781,10.906749999999999,12.750200000000001,6.901999999999999
2022-05-16,4.6370000000000005,82.78,23.633,19.412,41.681,18.527,1.1592500000000001,5.912857142857143,23.633,3.8823999999999996,8.3362,6.175666666666667
2022-05-17,1.853,67.12,15.163,23.194000000000003,41.52,12.789,0.46325,5.163076923076924,15.163,5.798500000000001,8.304,2.5578
2022-05-18,0.926,92.724,20.24,21.794,40.714,20.598,0.926,6.1816,20.24,7.264666666666667,8.1428,6.866
2022-05-19,3.425,92.356,17.603,21.799,31.665999999999997,13.195,1.7125,6.157066666666666,17.603,5.44975,6.3332,4.398333333333333
2022-05-20,3.575,90.647,13.908,22.675,37.853,14.719000000000001,1.1916666666666667,6.972846153846154,13.908,4.535,7.570600000000001,4.906333333333333
2022-05-21,4.691,154.655,26.494,43.426,45.846999999999994,43.484,2.3455,11.896538461538462,26.494,8.6852,9.1694,8.6968
2022-05-22,4.885,164.686,23.847,29.841,40.928,23.398,1.6283333333333332,10.979066666666666,23.847,7.46025,6.821333333333333,4.6796
2022-05-23,4.436999999999999,92.654,15.361,26.0,35.072,4.6370000000000005,2.2184999999999997,6.618142857142857,15.361,8.666666666666666,5.8453333333333335,2.3185000000000002
2022-05-24,3.3609999999999998,122.403,27.64,29.284999999999997,32.072,14.041,1.1203333333333332,7.6501875,27.64,7.321249999999999,6.4144000000000005,4.6803333333333335
2022-05-25,4.619,84.787,19.562,22.563,31.823,18.698,1.5396666666666665,5.2991875,19.562,4.5126,5.303833333333333,6.232666666666667
2022-05-26,4.438,88.361,25.011,29.903000000000002,39.188,21.185,1.4793333333333332,5.890733333333333,25.011,7.475750000000001,6.531333333333333,5.29625
2022-05-27,8.858,86.554,18.568,27.341,31.927,19.308,2.2145,6.182428571428572,18.568,6.83525,5.321166666666667,4.827
2022-05-28,8.906,188.829,35.114,54.447,55.568,46.827,2.2265,12.588600000000001,35.114,18.149,9.261333333333333,9.3654
2022-05-29,7.4399999999999995,178.516,42.403,55.666000000000004,62.521,33.516999999999996,2.48,11.901066666666667,42.403,18.555333333333333,12.5042,11.172333333333333
2022-05-30,6.684,92.512,24.336,25.618,31.081,16.585,1.671,6.608,24.336,8.539333333333333,6.2162,3.317
2022-05-31,6.611000000000001,87.827,15.854,18.11,38.356,39.474000000000004,2.203666666666667,6.273357142857143,15.854,4.5275,7.671200000000001,7.894800000000001
2022-06-01,5.084,90.488,22.234,21.105,43.718,35.603,1.6946666666666665,5.6555,22.234,7.035,8.7436,7.1206000000000005
2022-06-02,11.33,112.624,20.605,34.716,47.188,36.405,2.266,9.385333333333334,20.605,8.679,9.4376,7.281000000000001
2022-06-03,14.235,185.595,29.489,59.95,69.903,61.149,2.847,14.276538461538461,29.489,14.9875,13.9806,15.28725
2022-06-04,5.135,113.331,13.898,39.752,38.876000000000005,27.698,1.7116666666666667,8.717769230769232,13.898,13.250666666666667,7.775200000000001,6.9245
2022-06-05,10.109,102.505,21.97,42.328,41.001,41.369,2.52725,7.885,21.97,14.109333333333334,8.200199999999999,10.34225
2022-06-06,5.253,104.547,23.309,37.312,40.803,26.543,1.7510000000000001,8.71225,23.309,9.328,6.8004999999999995,5.3086
2022-06-07,6.312,105.767,20.909,23.212,38.975,28.139,1.578,8.135923076923076,20.909,4.6424,7.795,5.6278
2022-06-08,6.725,113.86200000000001,17.046,27.37,40.959,28.048000000000002,1.68125,8.758615384615386,17.046,9.123333333333333,8.1918,7.0120000000000005
2022-06-09,5.241,281.247,21.532,35.271,41.650999999999996,27.768,1.31025,20.08907142857143,21.532,8.81775,8.3302,6.942
2022-06-10,9.447000000000001,115.09299999999999,13.058,38.775999999999996,37.531,27.152,2.3617500000000002,9.591083333333332,13.058,12.925333333333333,7.5062,5.430400000000001
2022-06-11,9.209,195.647,34.691,48.32,61.053999999999995,36.533,2.30225,15.04976923076923,34.691,16.106666666666666,12.210799999999999,9.13325
2022-06-12,10.588000000000001,166.51500000000001,29.698,49.505,67.529,49.293,2.1176000000000004,12.808846153846154,29.698,16.50166666666667,13.505799999999999,9.8586
2022-06-13,3.944,116.051,23.638,33.306,29.923,35.013999999999996,0.986,8.927,23.638,8.3265,5.9845999999999995,7.002799999999999
2022-06-14,14.604000000000001,110.67099999999999,23.587,29.762,29.213,16.266,2.9208000000000003,8.513153846153845,23.587,9.920666666666667,5.8426,5.422
2022-06-15,5.184,106.544,18.931,33.776,39.656,26.243000000000002,1.0368,8.195692307692308,18.931,8.444,6.609333333333333,6.5607500000000005
2022-06-16,5.347,109.346,18.079,35.463,50.132,32.228,1.33675,7.289733333333333,18.079,11.821,7.161714285714285,6.445600000000001
2022-06-17,6.77,119.073,27.301,36.326,47.1,36.568,1.3539999999999999,8.505214285714285,27.301,9.0815,9.42,7.313599999999999
2022-06-18,18.484,192.524,29.834,48.073,80.22500000000001,50.206,3.6968000000000005,13.751714285714286,29.834,16.024333333333335,8.0225,10.0412
2022-06-19,15.541,187.62300000000002,31.956,40.858,79.31099999999999,49.153,3.88525,13.401642857142859,31.956,13.619333333333332,7.931099999999999,9.8306
2022-06-20,8.896,123.54,26.02,27.415999999999997,46.065,35.656,2.224,8.236,26.02,9.138666666666666,5.758125,7.1312
2022-06-21,6.063,110.973,22.014,27.152,32.467,29.804,1.2126,6.9358125,22.014,9.050666666666666,3.2466999999999997,5.9608
2022-06-22,13.806000000000001,108.759,23.449,22.451,35.161,28.097,3.4515000000000002,6.042166666666667,23.449,5.61275,5.860166666666667,5.619400000000001
2022-06-23,5.401999999999999,84.617,14.583,17.152,29.211,29.488,1.3504999999999998,7.051416666666667,14.583,5.717333333333333,3.651375,7.372
2022-06-24,25.878,104.325,17.64,22.836,33.789,29.265,5.1756,6.955,17.64,4.5672,4.827,7.31625
2022-06-25,40.332,156.216,22.426,28.57,39.414,48.569,6.722,9.189176470588237,22.426,7.1425,6.569,12.14225
2022-06-26,31.363999999999997,163.919,36.32,33.783,43.418,54.309,6.272799999999999,10.927933333333334,36.32,11.261000000000001,4.3418,10.861799999999999
2022-06-27,12.659,105.20700000000001,21.772,21.427,28.076999999999998,26.887,3.16475,7.013800000000001,21.772,5.35675,4.6795,6.72175
2022-06-28,19.500999999999998,133.899,23.307,13.137,28.268,39.702,3.2501666666666664,7.876411764705883,23.307,3.28425,3.5335,7.9403999999999995
2022-06-29,16.118000000000002,156.09,40.424,26.758,21.954,39.934,4.0295000000000005,7.432857142857143,20.212,5.3515999999999995,2.4393333333333334,5.704857142857143
2022-06-30,10.625,127.274,47.528,21.969,29.259,38.626999999999995,2.65625,6.3637,23.764,5.49225,4.179857142857143,6.437833333333333
2022-07-01,15.086,149.719,28.897000000000002,17.165,25.326,50.953,3.7715,7.879947368421052,14.448500000000001,4.29125,4.221,12.73825
2022-07-02,28.667,195.29500000000002,55.851,27.475,55.999,45.704,9.555666666666667,8.877045454545454,27.9255,9.158333333333333,5.090818181818182,11.426
2022-07-03,63.873,189.083,48.366,42.368,58.67,42.18,12.7746,12.605533333333334,24.183,14.122666666666667,6.518888888888889,8.436
2022-07-04,20.219,116.605,27.955,17.802,47.642,36.688,5.05475,8.328928571428571,27.955,5.934,3.970166666666667,7.3376
2022-07-05,34.508,133.21,42.64,17.524,49.728,50.367000000000004,6.9016,9.515,21.32,5.841333333333334,3.825230769230769,10.073400000000001
2022-07-06,39.018,164.461,31.186,9.038,51.119,32.226,9.7545,10.964066666666668,15.593,3.0126666666666666,3.651357142857143,5.3709999999999996
2022-07-07,43.066,134.044,50.962,14.602,39.874,29.189,10.7665,8.936266666666667,25.481,4.867333333333334,3.624909090909091,5.8378
2022-07-08,32.713,129.05,48.356,7.971,42.7,49.425,6.5426,8.603333333333333,24.178,2.657,3.5583333333333336,8.237499999999999
2022-07-09,44.591,173.971,44.535,26.107,73.124,55.629,7.4318333333333335,11.598066666666666,44.535,8.702333333333334,6.093666666666667,7.947
2022-07-10,35.703,186.916,67.457,21.797,85.669,80.418,7.140600000000001,12.461066666666666,33.7285,5.44925,4.07947619047619,11.488285714285714
2022-07-11,43.103,133.768,24.264000000000003,30.141,57.659,55.108000000000004,10.77575,8.917866666666667,12.132000000000001,10.046999999999999,3.034684210526316,9.184666666666667
2022-07-12,29.78,129.27100000000002,64.57900000000001,19.218,49.014,27.869,9.926666666666668,8.618066666666667,32.289500000000004,6.406,3.2676000000000003,6.96725
2022-07-13,31.994999999999997,150.034,46.435,12.754999999999999,57.841,63.603,10.665,10.002266666666666,23.2175,3.1887499999999998,3.8560666666666665,9.086142857142857
2022-07-14,12.376,131.965,34.033,14.374,52.446,44.709,4.125333333333333,8.797666666666666,34.033,4.791333333333333,3.085058823529412,6.3870000000000005
2022-07-15,43.241,118.425,30.18,11.364,60.497,66.136,8.6482,9.109615384615385,30.18,5.682,3.1840526315789472,6.6136
2022-07-16,107.272,175.925,59.714,18.431,73.235,89.471,21.4544,12.56607142857143,59.714,4.60775,4.882333333333333,9.941222222222223
2022-07-17,131.3,190.249,53.705,21.933999999999997,63.421,73.67099999999999,32.825,12.683266666666666,26.8525,5.483499999999999,3.7306470588235294,7.367099999999999
2022-07-18,57.442,132.053,43.19,11.582,50.507,52.193,11.4884,8.803533333333332,43.19,3.860666666666667,3.607642857142857,8.698833333333333
2022-07-19,90.19,134.777,33.363,20.509,49.966,44.352000000000004,15.031666666666666,8.985133333333332,16.6815,6.836333333333333,2.775888888888889,5.5440000000000005
2022-07-20,89.35499999999999,161.158,43.777,17.192,88.656,37.088,17.871,10.072375,43.777,5.730666666666667,4.666105263157895,6.181333333333334
2022-07-21,75.92,140.656,38.147,18.296,130.268,43.486000000000004,12.653333333333334,9.377066666666668,38.147,6.0986666666666665,9.304857142857143,5.4357500000000005
2022-07-22,44.43,119.449,33.655,16.448999999999998,91.719,60.678,7.405,7.963266666666667,33.655,5.483,6.551357142857142,6.742
2022-07-23,67.395,163.238,45.47,20.601,128.405,101.743,16.84875,10.882533333333333,45.47,6.867,8.560333333333334,12.717875
2022-07-24,112.091,187.595,45.96,10.549,55.957,67.64,28.02275,12.506333333333334,45.96,3.5163333333333333,4.304384615384615,7.515555555555555
2022-07-25,90.63300000000001,128.305,79.565,17.972,66.762,66.315,18.126600000000003,8.553666666666667,39.7825,5.990666666666667,6.069272727272727,7.368333333333333
2022-07-26,68.863,161.702,74.221,18.262,98.29,59.465,17.21575,10.106375,37.1105,6.0873333333333335,7.560769230769231,6.607222222222223
2022-07-27,71.087,131.633,67.503,14.402000000000001,108.891,58.869,17.77175,8.775533333333334,33.7515,4.800666666666667,7.2594,6.541
2022-07-28,70.756,170.771,60.76,22.580000000000002,116.81,69.521,14.1512,10.6731875,30.38,7.526666666666667,7.787333333333334,6.320090909090909
2022-07-29,66.925,331.236,64.225,15.616000000000001,120.741,52.634,13.385,22.0824,32.1125,5.205333333333334,8.624357142857143,4.386166666666667
2022-07-30,71.29299999999999,344.157,61.873,13.837,141.664,86.456,11.882166666666665,20.244529411764706,30.9365,3.45925,10.118857142857141,8.6456
